FirstPurchaseDate,1,2,3,4,5,6,7,8,9,10,11,12,13
2011-03-09 11:35:00,100.0,,100.0,,,,100.0,,100.0,100.0,,,
2011-03-09 11:44:00,100.0,,,,,,50.0,,50.0,,,,
2011-03-09 11:53:00,100.0,,,100.0,,100.0,,100.0,100.0,,,,
2011-03-09 11:54:00,100.0,,,,,,,,,,,,
2011-03-09 12:04:00,100.0,,,,100.0,100.0,,,,,,,
2011-03-09 12:39:00,100.0,,,,,,,,,,,,
2011-03-09 13:53:00,100.0,100.0,100.0,,,,,100.0,,,,,
2011-03-09 15:20:00,100.0,,100.0,100.0,,100.0,,100.0,,100.0,,,
2011-03-10 08:29:00,100.0,100.0,,100.0,100.0,100.0,,100.0,100.0,,,,
2011-03-10 08:31:00,100.0,,,,,,,100.0,100.0,,,,
2011-03-10 09:30:00,100.0,,,,,,,,100.0,,,,
2011-03-10 09:41:00,100.0,,,,,,,,,,,,
2011-03-10 10:08:00,100.0,100.0,100.0,,,,,,,,,,
2011-03-10 10:27:00,100.0,,,,,,,,,,,,
2011-03-10 11:56:00,100.0,100.0,100.0,,,,100.0,,,,,,
2011-03-10 12:22:00,100.0,100.0,,100.0,100.0,,100.0,,,,,,
2011-03-10 12:50:00,100.0,,,,,,,,,,,,
2011-03-10 12:59:00,100.0,100.0,100.0,,,100.0,,,100.0,,,,
2011-03-10 13:08:00,100.0,,,,,,,,,,,,
2011-03-10 13:34:00,100.0,,,,,,,,,,,,
2011-03-10 14:14:00,100.0,,,,,,,,,,,,
2011-03-10 14:42:00,100.0,,,,,100.0,,,,,,,
2011-03-10 14:44:00,100.0,,,,,,100.0,,,,,,
2011-03-10 14:45:00,100.0,,,,,,,,,,,,
2011-03-10 15:21:00,100.0,,,,,,100.0,,,,,,
2011-03-10 15:52:00,100.0,100.0,,100.0,,,100.0,100.0,,,,,
2011-03-10 19:05:00,100.0,,,,,,100.0,,,,,,
2011-03-11 09:39:00,100.0,,,100.0,100.0,,100.0,,,,,,
2011-03-11 09:54:00,100.0,100.0,,100.0,,,100.0,100.0,,,,,
2011-03-11 11:35:00,100.0,,100.0,,100.0,,100.0,,,,,,
2011-03-11 12:13:00,100.0,,,,,,,,,,,,
2011-03-11 12:44:00,100.0,,100.0,,,,,100.0,,,,,
2011-03-11 12:54:00,100.0,100.0,100.0,,100.0,,,100.0,,,,,
2011-03-11 13:13:00,100.0,100.0,100.0,,,100.0,,100.0,,,,,
2011-03-11 13:34:00,100.0,,,,,,,,,,,,
2011-03-11 13:56:00,100.0,,100.0,100.0,,,,,,,,,
2011-03-11 14:26:00,100.0,,100.0,,100.0,,100.0,100.0,100.0,,,,
2011-03-11 14:35:00,100.0,,,,,,,,,,,,
2011-03-11 14:52:00,100.0,,,,,,,,,,,,
2011-03-11 14:58:00,100.0,100.0,,,100.0,,,,,,,,
2011-03-11 16:05:00,100.0,,,100.0,,,,,100.0,,,,
2011-03-13 10:25:00,100.0,,,,,100.0,,100.0,,,,,
2011-03-13 11:06:00,100.0,,,,,,,100.0,,,,,
2011-03-13 12:51:00,100.0,100.0,,,100.0,,,100.0,,100.0,,,
2011-03-13 13:46:00,100.0,,,,,,,,,,,,
2011-03-13 15:55:00,100.0,,,100.0,,,,,,,,,
2011-03-14 09:37:00,100.0,100.0,,,,100.0,100.0,,100.0,,,,
2011-03-14 09:42:00,100.0,,,,,,,,,,,,
2011-03-14 09:46:00,100.0,,100.0,,100.0,,,,,,,,
2011-03-14 09:59:00,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,,,,
2011-03-14 10:31:00,100.0,,100.0,,,,100.0,,100.0,,,,
2011-03-14 10:41:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
2011-03-14 11:38:00,100.0,,,,,,,,,,,,
2011-03-14 11:44:00,100.0,100.0,,,100.0,,,,100.0,,,,
2011-03-14 11:46:00,100.0,,,100.0,,,,,100.0,,,,
2011-03-14 13:53:00,100.0,,,,,,,,,,,,
2011-03-14 15:48:00,100.0,,,,,,,,100.0,,,,
2011-03-15 08:52:00,100.0,100.0,100.0,,,,100.0,100.0,100.0,,,,
2011-03-15 10:49:00,100.0,,,,,,,,,,,,
2011-03-15 11:38:00,100.0,,,,,,,100.0,,,,,
2011-03-15 11:45:00,100.0,,,,,,,,,,,,
2011-03-15 12:05:00,100.0,,,,,,,,100.0,,,,
2011-03-15 12:11:00,100.0,,,,,,,,,,,,
2011-03-15 12:52:00,100.0,,100.0,,100.0,,,100.0,100.0,,,,
2011-03-15 13:23:00,100.0,100.0,,100.0,,,,,,,,,
2011-03-15 13:49:00,100.0,,,,,,,,,,,,
2011-03-15 14:21:00,100.0,,,100.0,100.0,100.0,100.0,,100.0,,,,
2011-03-15 14:41:00,100.0,,,,,,,,,,,,
2011-03-15 15:36:00,100.0,,100.0,,,,100.0,,100.0,,,,
2011-03-15 16:47:00,100.0,,,,,,,,,,,,
2011-03-16 08:29:00,100.0,100.0,100.0,,,,,,,,,,
2011-03-16 08:31:00,100.0,,,,,100.0,,,,100.0,,,
2011-03-16 09:47:00,100.0,,,,,,,,,,,,
2011-03-16 09:52:00,100.0,,,,,,,,100.0,,,,
2011-03-16 09:58:00,100.0,,,,100.0,,,100.0,,,,,
2011-03-16 10:45:00,100.0,,,,,,,100.0,100.0,,,,
2011-03-16 11:52:00,100.0,,,,,,,,,,,,
2011-03-16 12:26:00,100.0,,,,,,,,100.0,,,,
2011-03-16 12:42:00,100.0,,,,100.0,,,,,,,,
2011-03-16 12:55:00,100.0,,,,,,,,,,,,
2011-03-16 13:00:00,100.0,,,,,,100.0,,,,,,
2011-03-16 13:44:00,100.0,,100.0,,,,,,,,,,
2011-03-16 14:00:00,100.0,,,100.0,,,,100.0,100.0,,,,
2011-03-16 15:34:00,100.0,,,,,,100.0,,,,,,
2011-03-17 07:40:00,100.0,,,,,,100.0,,,,,,
2011-03-17 09:03:00,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
2011-03-17 09:49:00,100.0,,,,,,100.0,,,,,,
2011-03-17 10:02:00,100.0,,100.0,,,,100.0,,,,,,
2011-03-17 10:38:00,100.0,100.0,,100.0,,100.0,100.0,,100.0,,,,
2011-03-17 11:56:00,100.0,,,,,,,,,,,,
2011-03-17 12:00:00,100.0,,,,,,,,,,,,
2011-03-17 12:18:00,100.0,,,,,,,,,,,,
2011-03-17 12:37:00,100.0,,100.0,,,,100.0,100.0,100.0,,,,
2011-03-17 12:47:00,100.0,,,100.0,,,,,,,,,
2011-03-17 13:20:00,100.0,100.0,100.0,100.0,,,100.0,,100.0,,,,
2011-03-17 14:12:00,100.0,,100.0,,,,100.0,,,,,,
2011-03-17 14:19:00,100.0,,100.0,,,,100.0,,100.0,,,,
2011-03-17 14:39:00,100.0,,,,100.0,,100.0,100.0,,,,,
2011-03-17 15:34:00,100.0,,,,,,,,,,,,
2011-03-17 15:41:00,100.0,,,,,,,,,,,,
2011-03-17 16:33:00,100.0,,,,,,,,,,,,
2011-03-17 16:38:00,100.0,,,,,,,,,,,,
2011-03-17 16:58:00,100.0,,,,,,,100.0,100.0,100.0,,,
2011-03-17 17:13:00,100.0,,100.0,100.0,100.0,,100.0,,,,,,
2011-03-17 17:26:00,100.0,,,100.0,,,100.0,100.0,100.0,100.0,,,
2011-03-17 18:59:00,100.0,100.0,100.0,,,,,,,,,,
2011-03-17 19:47:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,
2011-03-17 20:12:00,100.0,,,,100.0,,,100.0,100.0,,,,
2011-03-18 08:12:00,100.0,,,,,,,,,,,,
2011-03-18 08:31:00,100.0,,,,,,,,,,,,
2011-03-18 09:59:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
2011-03-18 10:06:00,100.0,,,,,,,,,,,,
2011-03-18 10:15:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,,,
2011-03-18 11:24:00,100.0,,,,100.0,,,,100.0,,,,
2011-03-18 12:18:00,100.0,,50.0,,,,,50.0,,,,,
2011-03-18 12:21:00,100.0,,,,,,,,,,,,
2011-03-18 12:26:00,100.0,,,,100.0,,,,,,,,
2011-03-18 12:27:00,100.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
2011-03-18 12:35:00,100.0,,,,,,,,,,,,
2011-03-18 12:41:00,100.0,100.0,,,,,,,100.0,,,,
2011-03-18 12:59:00,100.0,,,100.0,100.0,100.0,,100.0,100.0,,,,
2011-03-18 13:19:00,100.0,,,100.0,100.0,,,100.0,,,,,
2011-03-18 13:25:00,100.0,,,,,,,,,,,,
2011-03-18 13:27:00,100.0,,,,,,,,,,,,
2011-03-18 13:32:00,100.0,,100.0,,,,,100.0,,,,,
2011-03-18 13:47:00,100.0,100.0,,100.0,,,100.0,,100.0,,,,
2011-03-18 14:02:00,100.0,100.0,,,,,,,100.0,,,,
2011-03-18 14:13:00,100.0,,,,,,,,,,,,
2011-03-18 14:53:00,100.0,,,100.0,,,,100.0,100.0,,,,
2011-03-18 15:43:00,100.0,,,,,,,,100.0,,,,
2011-03-18 17:07:00,100.0,,,,,,,,,,,,
2011-03-20 10:17:00,100.0,,100.0,,,100.0,,100.0,100.0,,,,
2011-03-20 10:51:00,100.0,,,,,,,,,,,,
2011-03-20 11:33:00,100.0,100.0,,,,,,100.0,100.0,100.0,,,
2011-03-20 11:56:00,100.0,,,,,100.0,,,,,,,
2011-03-20 12:02:00,100.0,,,100.0,,,,,,,,,
2011-03-20 12:06:00,100.0,,,,,,,,,,,,
2011-03-20 12:11:00,100.0,,100.0,,,,100.0,100.0,,,,,
2011-03-20 12:44:00,100.0,,,100.0,100.0,100.0,,100.0,100.0,,,,
2011-03-20 12:50:00,100.0,,,,,,,,,,,,
2011-03-20 13:21:00,100.0,100.0,,,100.0,,,100.0,,,,,
2011-03-20 13:28:00,100.0,100.0,,100.0,,,,100.0,,,,,
2011-03-20 13:38:00,100.0,,,,,,,,,,,,
2011-03-20 13:48:00,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
2011-03-20 14:01:00,100.0,,100.0,,,,,,100.0,,,,
2011-03-20 14:37:00,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,,,,,
2011-03-20 14:38:00,100.0,,100.0,100.0,100.0,,,100.0,,,,,
2011-03-20 14:41:00,100.0,100.0,,100.0,,100.0,100.0,,100.0,,,,
2011-03-20 15:02:00,100.0,,,,,,,,,,,,
2011-03-20 15:06:00,100.0,,,,,,,,,,,,
2011-03-20 15:21:00,100.0,,,,,,100.0,,100.0,,,,
2011-03-20 16:02:00,100.0,,,,100.0,,100.0,,,,,,
2011-03-21 08:18:00,100.0,,,,,,,,,,,,
2011-03-21 08:20:00,100.0,,,,,,,,,,,,
2011-03-21 08:39:00,100.0,,,,,,,,,,,,
2011-03-21 09:13:00,100.0,,,100.0,,100.0,,100.0,,,,,
2011-03-21 10:13:00,100.0,,,,,,100.0,,,,,,
2011-03-21 10:30:00,100.0,,,,,,,,,,,,
2011-03-21 10:41:00,100.0,,100.0,100.0,,,,,,,,,
2011-03-21 11:52:00,100.0,,,,,,,,,,,,
2011-03-21 12:32:00,100.0,100.0,100.0,100.0,100.0,,,,,,,,
2011-03-21 13:01:00,100.0,,,,,,100.0,,,,,,
2011-03-21 14:25:00,100.0,,,,,,,,,,,,
2011-03-21 15:06:00,100.0,,,,,,,,,,,,
2011-03-21 16:20:00,100.0,,100.0,,,,,,,,,,
2011-03-22 08:49:00,100.0,,,,,,,,,,,,
2011-03-22 10:13:00,100.0,,100.0,100.0,,,,,,,,,
2011-03-22 11:53:00,100.0,,,,100.0,100.0,,,100.0,,,,
2011-03-22 12:02:00,100.0,,100.0,,,100.0,,100.0,100.0,,,,
2011-03-22 12:05:00,100.0,,100.0,,,,,100.0,,,,,
2011-03-22 12:30:00,100.0,,,,,,,,,,,,
2011-03-22 13:02:00,100.0,,,,,,,,,,,,
2011-03-22 13:11:00,100.0,,,,,,,,,,,,
2011-03-22 13:13:00,100.0,,100.0,,100.0,,,100.0,100.0,,,,
2011-03-22 13:32:00,100.0,100.0,100.0,100.0,,100.0,100.0,,100.0,,,,
2011-03-22 13:38:00,100.0,,,100.0,,,,,,,,,
2011-03-22 13:46:00,100.0,,,,,,,100.0,,,,,
2011-03-22 14:24:00,100.0,,,,,,100.0,,100.0,,,,
2011-03-22 15:31:00,100.0,,,,,,,,,,,,
2011-03-22 15:42:00,100.0,,100.0,,,,,100.0,100.0,,,,
2011-03-22 16:08:00,100.0,,,,,,,,,,,,
2011-03-23 09:42:00,100.0,,100.0,100.0,,100.0,,,,,,,
2011-03-23 09:54:00,100.0,,,,,,,,100.0,,,,
2011-03-23 10:08:00,100.0,,,,,,,,,,,,
2011-03-23 10:15:00,100.0,100.0,100.0,100.0,,100.0,100.0,,,,,,
2011-03-23 10:25:00,100.0,,,,,,,,,,,,
2011-03-23 10:43:00,100.0,100.0,,100.0,,,100.0,,100.0,,,,
2011-03-23 10:51:00,100.0,,,,,,,,,,,,
2011-03-23 11:30:00,100.0,,,,100.0,,,,,,,,
2011-03-23 12:05:00,100.0,,,,100.0,,,100.0,100.0,,,,
2011-03-23 12:06:00,100.0,,,50.0,,,50.0,,,,,,
2011-03-23 12:08:00,100.0,,,,,,,,,,,,
2011-03-23 12:15:00,100.0,,,100.0,100.0,,,,,,,,
2011-03-23 12:44:00,100.0,,,,,,,,,,,,
2011-03-23 13:39:00,100.0,,,,100.0,100.0,,,,,,,
2011-03-23 13:42:00,100.0,,,100.0,100.0,,,,,,,,
2011-03-23 14:00:00,100.0,,,,,,,,,,,,
2011-03-23 14:46:00,100.0,,100.0,,,100.0,,,100.0,,,,
2011-03-23 14:55:00,100.0,,,,,,,,,,,,
2011-03-23 15:22:00,100.0,,,,,,,100.0,100.0,,,,
2011-03-23 15:26:00,100.0,,,,,,100.0,,,,,,
2011-03-23 15:37:00,100.0,,,100.0,,,,,,,,,
2011-03-23 16:35:00,100.0,,,,,,,,100.0,100.0,,,
2011-03-23 16:45:00,100.0,,,,,,,,,100.0,,,
2011-03-23 17:25:00,100.0,,,100.0,100.0,,,,100.0,,,,
2011-03-24 08:44:00,100.0,,,,,,100.0,,100.0,100.0,,,
2011-03-24 08:56:00,100.0,,,,,,,,100.0,,,,
2011-03-24 09:21:00,100.0,,,,,,100.0,100.0,,,,,
2011-03-24 09:50:00,100.0,,,,,,,,,,,,
2011-03-24 10:03:00,100.0,,,,,,,,,,,,
2011-03-24 10:37:00,100.0,,,,,,,,,100.0,,,
2011-03-24 11:34:00,100.0,,,,,,,,,,,,
2011-03-24 11:38:00,100.0,100.0,,100.0,100.0,,,,,,,,
2011-03-24 13:04:00,100.0,,,,,,,,,100.0,,,
2011-03-24 13:16:00,100.0,,,,,,,,,,,,
2011-03-24 13:23:00,100.0,100.0,,,100.0,,100.0,,100.0,,,,
2011-03-24 13:41:00,100.0,,,,,,,,,,,,
2011-03-24 13:54:00,100.0,,,,100.0,,,100.0,100.0,100.0,,,
2011-03-24 14:46:00,100.0,100.0,,100.0,,,100.0,,100.0,,,,
2011-03-24 14:55:00,100.0,,,,,,,,,,,,
2011-03-24 15:12:00,100.0,,,,,,,,,,,,
2011-03-24 16:23:00,100.0,,,,,,,,,,,,
2011-03-25 08:43:00,100.0,100.0,100.0,,100.0,,,100.0,,,,,
2011-03-25 11:31:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,
2011-03-25 11:34:00,100.0,,,100.0,,,,,100.0,,,,
2011-03-25 11:57:00,100.0,,100.0,,,100.0,100.0,,100.0,,,,
2011-03-25 12:04:00,100.0,,,,,,100.0,,,,,,
2011-03-25 12:10:00,100.0,100.0,100.0,,100.0,,,,,,,,
2011-03-25 12:21:00,100.0,,,,,,,,,,,,
2011-03-25 13:23:00,100.0,,100.0,100.0,,,100.0,,,,,,
2011-03-25 14:34:00,100.0,100.0,,,,,,,,,,,
2011-03-25 14:46:00,100.0,,100.0,,100.0,100.0,100.0,,,100.0,,,
2011-03-25 15:08:00,100.0,,100.0,,,,,,,,,,
2011-03-25 17:34:00,100.0,,,,,100.0,,,,,,,
2011-03-27 11:22:00,100.0,,,,,,100.0,,,100.0,,,
2011-03-27 11:44:00,100.0,100.0,,,100.0,,,,,,,,
2011-03-27 12:21:00,100.0,,,,100.0,,,100.0,100.0,,,,
2011-03-27 13:56:00,100.0,,,,,,,,,,,,
2011-03-27 14:34:00,100.0,,,,,,100.0,,,,,,
2011-03-27 15:39:00,100.0,,,,,,,,,,,,
2011-03-28 09:30:00,100.0,100.0,,,,100.0,,100.0,100.0,,,,
2011-03-28 10:15:00,100.0,100.0,,,100.0,,,,,,,,
2011-03-28 11:36:00,100.0,,,,,,,,,,,,
2011-03-28 11:58:00,100.0,,100.0,,100.0,,,,,,,,
2011-03-28 12:18:00,100.0,,,,,,,,,,,,
2011-03-28 12:27:00,100.0,,,,,,,,,,,,
2011-03-28 12:49:00,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,,,,
2011-03-28 12:52:00,100.0,,,,,,,100.0,,,,,
2011-03-28 13:32:00,100.0,,100.0,,100.0,100.0,,,,,,,
2011-03-28 13:39:00,100.0,,,100.0,,,,,,,,,
2011-03-28 14:27:00,100.0,,,,,,,100.0,,,,,
2011-03-28 14:57:00,100.0,,,,,,,100.0,,,,,
2011-03-28 14:59:00,100.0,,,,,,,,100.0,,,,
2011-03-28 15:10:00,100.0,,100.0,,100.0,,,,,,,,
2011-03-28 15:42:00,100.0,,100.0,,100.0,,,,,,,,
2011-03-29 08:46:00,100.0,100.0,100.0,,100.0,,,,100.0,,,,
2011-03-29 10:49:00,100.0,,,,,,,100.0,,,,,
2011-03-29 11:25:00,100.0,100.0,,100.0,,,,,,,,,
2011-03-29 11:29:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,,,,
2011-03-29 12:31:00,100.0,,,,100.0,,,,,,,,
2011-03-29 12:57:00,100.0,,,,,,,,,,,,
2011-03-29 13:04:00,100.0,,100.0,,,100.0,,,,,,,
2011-03-29 13:18:00,100.0,,100.0,,100.0,,,100.0,100.0,,,,
2011-03-29 13:33:00,100.0,,,,,,,100.0,100.0,,,,
2011-03-29 14:20:00,100.0,,,,,,,,,,,,
2011-03-29 14:31:00,100.0,100.0,100.0,,,,,,,,,,
2011-03-29 15:53:00,100.0,,,,100.0,100.0,100.0,100.0,100.0,,,,
2011-03-30 09:12:00,100.0,,,,100.0,100.0,,100.0,,,,,
2011-03-30 09:15:00,100.0,100.0,100.0,,100.0,,100.0,100.0,100.0,,,,
2011-03-30 09:17:00,100.0,100.0,,100.0,,100.0,,,,,,,
2011-03-30 09:19:00,100.0,100.0,100.0,,,,100.0,,,,,,
2011-03-30 10:32:00,100.0,,,,,,100.0,,,,,,
2011-03-30 10:50:00,100.0,,,,,,,,,,,,
2011-03-30 11:48:00,100.0,,100.0,100.0,,,100.0,100.0,100.0,,,,
2011-03-30 12:02:00,100.0,,,,100.0,,,,100.0,,,,
2011-03-30 13:00:00,100.0,,,,,,,,,,,,
2011-03-30 13:01:00,100.0,,,,100.0,,100.0,,100.0,,,,
2011-03-30 13:05:00,100.0,,,,,100.0,,,,,,,
2011-03-30 13:14:00,100.0,100.0,,,,,100.0,,,,,,
2011-03-30 13:39:00,100.0,,,,,,100.0,,,,,,
2011-03-30 13:56:00,100.0,100.0,,,,,,,,,,,
2011-03-30 13:57:00,100.0,,,,,,100.0,,,,,,
2011-03-30 15:05:00,100.0,,,,,,100.0,,,,,,
2011-03-30 15:29:00,100.0,,,,,,,,,,,,
2011-03-30 15:38:00,100.0,,100.0,100.0,,100.0,100.0,,,,,,
2011-03-30 16:14:00,100.0,,,,,,,,,,,,
2011-03-31 09:38:00,100.0,100.0,,,100.0,,,,,,,,
2011-03-31 09:48:00,100.0,,,100.0,,,100.0,,100.0,,,,
2011-03-31 10:26:00,100.0,100.0,,,,,,,,,,,
2011-03-31 11:37:00,100.0,,,,,,,,,,,,
2011-03-31 11:49:00,100.0,,,,,100.0,,,100.0,,,,
2011-03-31 11:57:00,100.0,,,,,,,,,,,,
2011-03-31 12:19:00,100.0,,,,,,,,100.0,,,,
2011-03-31 12:28:00,100.0,,,100.0,,,100.0,,,,,,
2011-03-31 12:43:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,
2011-03-31 12:51:00,100.0,,100.0,100.0,,,100.0,100.0,,,,,
2011-03-31 13:10:00,100.0,100.0,,,100.0,100.0,100.0,,100.0,,,,
2011-03-31 13:33:00,100.0,100.0,,,,,,,,,,,
2011-03-31 13:46:00,100.0,100.0,100.0,,100.0,,100.0,,,,,,
2011-03-31 14:47:00,100.0,,,,,,,100.0,,,,,
2011-03-31 17:59:00,100.0,,,,,,,,,,,,
2011-03-31 18:05:00,100.0,,,,,,,100.0,,,,,
2011-03-31 19:42:00,100.0,,,,,,,,,,,,
2011-03-31 19:54:00,100.0,,,,100.0,,,,,,,,
2011-04-01 08:56:00,100.0,,,,,,,,,,,,
2011-04-01 10:05:00,100.0,,,,,,,,,,,,
2011-04-01 10:11:00,100.0,100.0,,100.0,100.0,100.0,,100.0,,,,,
2011-04-01 10:23:00,100.0,100.0,100.0,100.0,100.0,,,,,,,,
2011-04-01 11:20:00,100.0,,100.0,,,,,,,,,,
2011-04-01 11:48:00,100.0,,,100.0,,,,100.0,,,,,
2011-04-01 11:54:00,100.0,,,,,,100.0,100.0,,,,,
2011-04-01 12:10:00,100.0,,,,,,,,,,,,
2011-04-01 12:25:00,100.0,,,,,,,,,,,,
2011-04-01 13:20:00,100.0,100.0,,,100.0,,,100.0,,,,,
2011-04-01 13:22:00,100.0,,100.0,100.0,,100.0,100.0,,,,,,
2011-04-01 13:47:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,
2011-04-01 14:24:00,100.0,,,,,,100.0,,,,,,
2011-04-01 15:03:00,100.0,,,,,,,,,,,,
2011-04-01 15:13:00,100.0,,,,,,,,,,,,
2011-04-01 16:50:00,100.0,100.0,,,,,,,,,,,
2011-04-03 12:08:00,100.0,,,,,,,,,,,,
2011-04-03 15:22:00,100.0,100.0,,100.0,,100.0,100.0,100.0,,,,,
2011-04-03 15:50:00,100.0,,,,,,,,100.0,,,,
2011-04-04 10:11:00,100.0,100.0,100.0,,100.0,100.0,100.0,,,,,,
2011-04-04 10:16:00,100.0,,,,,,,,,,,,
2011-04-04 10:29:00,100.0,100.0,100.0,,,,100.0,,,,,,
2011-04-04 10:40:00,100.0,,,,,,,,,,,,
2011-04-04 12:00:00,100.0,,,100.0,,,100.0,,,,,,
2011-04-04 12:17:00,100.0,,,,,,,,,,,,
2011-04-04 12:34:00,100.0,100.0,,,,,,100.0,,,,,
2011-04-04 12:37:00,100.0,,100.0,,,,,,,,,,
2011-04-04 12:44:00,100.0,,,100.0,,,,100.0,,,,,
2011-04-04 13:42:00,100.0,,,,,,,,,,,,
2011-04-04 13:47:00,100.0,,,,,,,,,,,,
2011-04-04 14:00:00,100.0,100.0,,100.0,,,100.0,,,,,,
2011-04-04 14:09:00,100.0,,,,,,,,,,,,
2011-04-04 14:17:00,100.0,,100.0,,,,100.0,100.0,100.0,,,,
2011-04-04 14:28:00,100.0,100.0,,,,,100.0,,,,,,
2011-04-05 09:32:00,100.0,,,,,,,,,,,,
2011-04-05 10:13:00,100.0,,,,,,,,,,,,
2011-04-05 10:45:00,100.0,100.0,,,,100.0,100.0,,100.0,,,,
2011-04-05 12:24:00,100.0,,,,,,,,,,,,
2011-04-05 12:30:00,100.0,100.0,100.0,,,100.0,,,,,,,
2011-04-05 12:50:00,100.0,,,,100.0,,100.0,,,,,,
2011-04-05 13:42:00,100.0,,100.0,100.0,100.0,,100.0,,,,,,
2011-04-05 15:12:00,100.0,,,,,,100.0,,,,,,
2011-04-05 15:20:00,100.0,50.0,,50.0,,,50.0,,50.0,,,,
2011-04-05 15:21:00,100.0,,,,,,,,,,,,
2011-04-05 15:36:00,100.0,,,,,,,100.0,,,,,
2011-04-05 16:42:00,100.0,,100.0,,,,,,,,,,
2011-04-06 10:07:00,100.0,,,,,100.0,,,,,,,
2011-04-06 10:20:00,100.0,,,,,,,,,,,,
2011-04-06 10:33:00,100.0,,,100.0,100.0,100.0,,,,,,,
2011-04-06 10:40:00,100.0,,,,,,,,,,,,
2011-04-06 12:05:00,100.0,,,100.0,,,,,,,,,
2011-04-06 12:08:00,100.0,,,100.0,100.0,,,,,,,,
2011-04-06 13:33:00,100.0,,,,,,,,,,,,
2011-04-06 14:02:00,100.0,100.0,,,100.0,100.0,,,,,,,
2011-04-06 14:13:00,100.0,,,,,,,,,,,,
2011-04-06 14:23:00,100.0,50.0,,50.0,50.0,50.0,,,,,,,
2011-04-06 14:53:00,100.0,100.0,,100.0,100.0,,,,100.0,,,,
2011-04-06 15:47:00,100.0,100.0,100.0,,,,100.0,,,,,,
2011-04-06 17:25:00,100.0,,,,,,,,,,,,
2011-04-07 09:35:00,100.0,100.0,,100.0,100.0,,100.0,,100.0,,,,
2011-04-07 10:09:00,100.0,,,,,,,,,,,,
2011-04-07 10:10:00,100.0,100.0,,,,,,,,,,,
2011-04-07 10:24:00,100.0,,,,,,,,,,,,
2011-04-07 11:06:00,100.0,,,,,,,100.0,,,,,
2011-04-07 11:16:00,100.0,,100.0,100.0,,,,100.0,,,,,
2011-04-07 11:29:00,100.0,,,,,100.0,,100.0,,,,,
2011-04-07 12:04:00,100.0,50.0,50.0,50.0,50.0,,50.0,50.0,,,,,
2011-04-07 12:10:00,100.0,,,,,100.0,,100.0,100.0,,,,
2011-04-07 12:23:00,100.0,,100.0,,100.0,100.0,,,,,,,
2011-04-07 12:24:00,100.0,,,,,100.0,100.0,,,,,,
2011-04-07 12:33:00,100.0,,,,,,,,,,,,
2011-04-07 12:39:00,100.0,,,,100.0,,,,,,,,
2011-04-07 13:11:00,100.0,,,,,100.0,,100.0,,,,,
2011-04-07 13:32:00,100.0,,100.0,,,,,,,,,,
2011-04-07 13:45:00,100.0,,,,,,,,,,,,
2011-04-07 18:03:00,100.0,,,,,,100.0,,,,,,
2011-04-07 19:05:00,100.0,,,,100.0,100.0,,100.0,,,,,
2011-04-07 19:16:00,100.0,,,,,100.0,,100.0,100.0,,,,
2011-04-08 07:37:00,100.0,,,,,,,,,,,,
2011-04-08 08:20:00,100.0,,,100.0,100.0,,100.0,100.0,,,,,
2011-04-08 08:24:00,100.0,,,,,,,,,,,,
2011-04-08 08:25:00,100.0,,,100.0,100.0,,,,,,,,
2011-04-08 08:27:00,100.0,,,,,,,100.0,,,,,
2011-04-08 08:48:00,100.0,100.0,,100.0,,,100.0,100.0,,,,,
2011-04-08 09:08:00,100.0,,,,,,,,,,,,
2011-04-08 09:20:00,100.0,,,100.0,,,100.0,,,,,,
2011-04-08 09:25:00,100.0,,,,,,,,,,,,
2011-04-08 09:58:00,100.0,,,,,,,,,,,,
2011-04-08 10:09:00,100.0,,,,,,,,,,,,
2011-04-08 10:26:00,100.0,100.0,,,,,,,,,,,
2011-04-08 10:32:00,100.0,,,100.0,,,,,,,,,
2011-04-08 11:21:00,100.0,,,,,,,100.0,,,,,
2011-04-08 11:26:00,100.0,,,,100.0,,,100.0,,,,,
2011-04-08 11:28:00,100.0,,100.0,100.0,,,,,,,,,
2011-04-08 12:42:00,100.0,,,100.0,,100.0,,,,,,,
2011-04-08 12:56:00,100.0,,,,,,,,,,,,
2011-04-08 13:14:00,100.0,100.0,,100.0,,,,100.0,,,,,
2011-04-08 13:20:00,100.0,,,100.0,100.0,,,,,,,,
