CustomerID,Total_Spending,Segment
14836.0,102.44999999999999,Medium Spend
14837.0,1641.2,High Spend
14840.0,62.85,Medium Spend
14841.0,3295.76,High Spend
14842.0,2456.8,High Spend
14844.0,3189.81,High Spend
14847.0,309.4,High Spend
14849.0,7904.28,High Spend
14850.0,278.15,High Spend
14851.0,511.35,High Spend
14852.0,2836.69,High Spend
14853.0,463.05,High Spend
14854.0,2730.09,High Spend
14855.0,645.65,High Spend
14856.0,1290.53,High Spend
14857.0,1165.65,High Spend
14859.0,1352.04,High Spend
14860.0,168.62,Medium Spend
14861.0,125.79,Medium Spend
14862.0,841.1999999999999,High Spend
14863.0,266.76,High Spend
14865.0,52.2,Medium Spend
14866.0,14197.45,High Spend
14867.0,701.33,High Spend
14868.0,2939.64,High Spend
14869.0,717.7,High Spend
14870.0,327.25,High Spend
14871.0,501.28000000000003,High Spend
14873.0,519.68,High Spend
14875.0,1448.72,High Spend
14878.0,1476.09,High Spend
14880.0,690.59,High Spend
14881.0,255.4,High Spend
14882.0,589.7,High Spend
14883.0,756.64,High Spend
14885.0,765.3199999999999,High Spend
14886.0,364.8,High Spend
14887.0,1862.0,High Spend
14888.0,369.2,High Spend
14889.0,135.9,Medium Spend
14890.0,125.65,Medium Spend
14891.0,554.38,High Spend
14893.0,1237.8500000000001,High Spend
14894.0,655.75,High Spend
14895.0,11020.26,High Spend
14896.0,468.77000000000004,High Spend
14897.0,1366.38,High Spend
14898.0,1194.11,High Spend
14901.0,1414.99,High Spend
14902.0,314.11,High Spend
14903.0,2729.18,High Spend
14904.0,1025.44,High Spend
14905.0,599.9,High Spend
14907.0,3478.85,High Spend
14908.0,277.8,High Spend
14910.0,389.86,High Spend
14911.0,132458.73,High Spend
14912.0,841.52,High Spend
14913.0,1227.43,High Spend
14915.0,258.83,High Spend
14916.0,1264.84,High Spend
14918.0,1610.15,High Spend
14920.0,977.77,High Spend
14921.0,1316.07,High Spend
14923.0,749.1,High Spend
14924.0,310.05,High Spend
14929.0,223.88,High Spend
14930.0,2362.96,High Spend
14931.0,964.6800000000001,High Spend
14932.0,363.53,High Spend
14934.0,1888.84,High Spend
14935.0,1784.71,High Spend
14936.0,8117.42,High Spend
14937.0,1617.63,High Spend
14944.0,5842.95,High Spend
14946.0,100.9,Medium Spend
14947.0,290.82,High Spend
14948.0,1066.57,High Spend
14950.0,361.25,High Spend
14951.0,311.69,High Spend
14952.0,7912.79,High Spend
14953.0,285.67,High Spend
14954.0,294.85,High Spend
14957.0,58.49,Medium Spend
14958.0,483.72999999999996,High Spend
14959.0,684.97,High Spend
14960.0,221.27,High Spend
14961.0,7006.58,High Spend
14962.0,126.7,Medium Spend
14963.0,1472.34,High Spend
14964.0,206.21,High Spend
14965.0,596.09,High Spend
14966.0,183.02,Medium Spend
14967.0,463.8,High Spend
14968.0,147.59,Medium Spend
14970.0,1592.06,High Spend
14971.0,1097.98,High Spend
14972.0,114.77,Medium Spend
14973.0,1314.45,High Spend
14974.0,89.94,Medium Spend
14975.0,279.94,High Spend
14976.0,765.86,High Spend
14978.0,1921.3700000000001,High Spend
14981.0,102.12,Medium Spend
14984.0,202.37,High Spend
14985.0,292.01,High Spend
14987.0,326.4,High Spend
14988.0,334.54,High Spend
14995.0,231.98000000000002,High Spend
14997.0,540.98,High Spend
14998.0,414.87,High Spend
15000.0,490.52,High Spend
15002.0,1641.76,High Spend
15004.0,1220.77,High Spend
15005.0,6160.54,High Spend
15006.0,480.38,High Spend
15007.0,156.91,Medium Spend
15009.0,1259.43,High Spend
15010.0,308.94,High Spend
15012.0,405.04,High Spend
15014.0,257.67,High Spend
15016.0,170.04,Medium Spend
15017.0,125.58,Medium Spend
15018.0,456.26,High Spend
15019.0,252.81,High Spend
15021.0,1829.23,High Spend
15022.0,852.39,High Spend
15023.0,6680.81,High Spend
15024.0,1636.43,High Spend
15025.0,361.96,High Spend
15026.0,469.0,High Spend
15027.0,1051.95,High Spend
15028.0,627.13,High Spend
15030.0,518.28,High Spend
15031.0,653.19,High Spend
15032.0,4464.1,High Spend
15033.0,2541.53,High Spend
15034.0,4243.21,High Spend
15035.0,252.73000000000002,High Spend
15036.0,429.56,High Spend
15038.0,645.84,High Spend
15039.0,19638.59,High Spend
15041.0,179.93,Medium Spend
15042.0,135.93,Medium Spend
15043.0,537.0,High Spend
15044.0,7563.88,High Spend
15045.0,633.66,High Spend
15046.0,4940.66,High Spend
15047.0,343.62,High Spend
15048.0,377.52,High Spend
15049.0,121.17000000000002,Medium Spend
15050.0,1682.77,High Spend
15051.0,1383.3600000000001,High Spend
15052.0,207.73000000000002,High Spend
15053.0,693.95,High Spend
15054.0,302.1,High Spend
15057.0,1489.5,High Spend
15058.0,2102.54,High Spend
15059.0,1325.82,High Spend
15060.0,294.25,High Spend
15061.0,54228.74,High Spend
15062.0,987.86,High Spend
15063.0,370.79999999999995,High Spend
15065.0,3135.98,High Spend
15066.0,760.59,High Spend
15067.0,1744.76,High Spend
15068.0,553.36,High Spend
15069.0,1109.53,High Spend
15070.0,106.2,Medium Spend
15071.0,982.07,High Spend
15073.0,612.43,High Spend
15074.0,735.67,High Spend
15075.0,773.03,High Spend
15076.0,880.85,High Spend
15078.0,9623.35,High Spend
15079.0,893.66,High Spend
15081.0,487.35,High Spend
15083.0,88.2,Medium Spend
15087.0,306.94,High Spend
15088.0,1140.27,High Spend
15089.0,2420.84,High Spend
15090.0,381.32,High Spend
15091.0,476.96,High Spend
15092.0,457.81,High Spend
15093.0,4410.14,High Spend
15095.0,1364.7,High Spend
15096.0,219.39000000000001,High Spend
15097.0,248.08,High Spend
15098.0,649.5,High Spend
15099.0,410.48,High Spend
15100.0,635.1,High Spend
15101.0,310.03,High Spend
15103.0,703.36,High Spend
15104.0,968.64,High Spend
15105.0,2298.93,High Spend
15106.0,1407.73,High Spend
15107.0,247.66,High Spend
15108.0,1291.75,High Spend
15109.0,463.75,High Spend
15110.0,973.2,High Spend
15111.0,1567.48,High Spend
15113.0,3339.5099999999998,High Spend
15114.0,2760.56,High Spend
15115.0,340.11,High Spend
15116.0,1352.75,High Spend
15117.0,1550.13,High Spend
15118.0,244.8,High Spend
15119.0,266.4,High Spend
15120.0,343.82,High Spend
15121.0,457.72,High Spend
15122.0,1612.13,High Spend
15123.0,2199.31,High Spend
15124.0,184.19,Medium Spend
15125.0,11117.05,High Spend
15127.0,406.53,High Spend
15128.0,1419.54,High Spend
15129.0,3447.4,High Spend
15130.0,330.11,High Spend
15132.0,977.9300000000001,High Spend
15133.0,982.42,High Spend
15134.0,1387.99,High Spend
15135.0,127.15,Medium Spend
15136.0,1282.45,High Spend
15139.0,178.96,Medium Spend
15140.0,2350.0,High Spend
15142.0,498.74,High Spend
15143.0,259.45,High Spend
15144.0,6530.04,High Spend
15145.0,1194.73,High Spend
15146.0,1313.66,High Spend
15147.0,608.65,High Spend
15148.0,301.29,High Spend
15149.0,520.8000000000001,High Spend
15150.0,5280.83,High Spend
15152.0,4684.24,High Spend
15153.0,329.25,High Spend
15154.0,224.73,High Spend
15156.0,961.49,High Spend
15157.0,1869.5,High Spend
15158.0,401.40000000000003,High Spend
15159.0,18573.68,High Spend
15160.0,158.16,Medium Spend
15163.0,304.47,High Spend
15164.0,824.58,High Spend
15165.0,487.75,High Spend
15167.0,158.8,Medium Spend
15168.0,106.56,Medium Spend
15171.0,1034.5,High Spend
15172.0,1624.05,High Spend
15174.0,135.75,Medium Spend
15175.0,224.14,High Spend
15178.0,40.5,Low Spend
15179.0,2186.2,High Spend
15180.0,87.5,Medium Spend
15181.0,680.28,High Spend
15182.0,622.85,High Spend
15184.0,402.2,High Spend
15185.0,310.62,High Spend
15186.0,411.41,High Spend
15187.0,4670.08,High Spend
15189.0,15802.14,High Spend
15192.0,1044.32,High Spend
15193.0,499.32,High Spend
15194.0,7521.17,High Spend
15195.0,3861.0,High Spend
15197.0,656.44,High Spend
15198.0,193.64,Medium Spend
15199.0,1268.7,High Spend
15201.0,927.84,High Spend
15203.0,1827.8,High Spend
15204.0,316.58,High Spend
15205.0,648.8299999999999,High Spend
15206.0,420.29999999999995,High Spend
15208.0,867.62,High Spend
15210.0,331.18,High Spend
15211.0,894.4100000000001,High Spend
15212.0,88.94999999999999,Medium Spend
15213.0,325.05,High Spend
15214.0,1661.44,High Spend
15215.0,615.99,High Spend
15216.0,96.6,Medium Spend
15218.0,5756.89,High Spend
15219.0,305.75,High Spend
15220.0,1758.92,High Spend
15221.0,114.1,Medium Spend
15222.0,585.0,High Spend
15223.0,454.90000000000003,High Spend
15224.0,310.48,High Spend
15225.0,409.40000000000003,High Spend
15226.0,154.41,Medium Spend
15227.0,1219.4,High Spend
15228.0,3376.96,High Spend
15230.0,429.6,High Spend
15232.0,612.06,High Spend
15234.0,197.0,Medium Spend
15235.0,2247.51,High Spend
15236.0,321.05,High Spend
15237.0,1412.32,High Spend
15238.0,1056.54,High Spend
15239.0,764.34,High Spend
15240.0,1685.57,High Spend
15241.0,1738.59,High Spend
15243.0,316.68,High Spend
15244.0,631.57,High Spend
15245.0,2515.84,High Spend
15246.0,514.15,High Spend
15247.0,356.0,High Spend
15249.0,6657.36,High Spend
15251.0,10327.11,High Spend
15252.0,740.78,High Spend
15253.0,915.3,High Spend
15254.0,300.36,High Spend
15255.0,890.85,High Spend
15256.0,98.45,Medium Spend
15257.0,232.14999999999998,High Spend
15258.0,623.16,High Spend
15260.0,1780.77,High Spend
15261.0,254.82,High Spend
15262.0,178.95000000000002,Medium Spend
15263.0,156.51,Medium Spend
15264.0,393.74,High Spend
15265.0,1506.1200000000001,High Spend
15266.0,119.3,Medium Spend
15267.0,1717.36,High Spend
15269.0,408.8,High Spend
15270.0,2298.2,High Spend
15271.0,2472.09,High Spend
15272.0,721.94,High Spend
15274.0,716.57,High Spend
15275.0,609.19,High Spend
15276.0,128.63,Medium Spend
15277.0,255.89999999999998,High Spend
15279.0,277.40999999999997,High Spend
15280.0,113.12,Medium Spend
15281.0,2239.9500000000003,High Spend
15286.0,240.55,High Spend
15287.0,485.24,High Spend
15288.0,2306.52,High Spend
15289.0,935.1,High Spend
15290.0,7803.7699999999995,High Spend
15291.0,4596.51,High Spend
15292.0,178.39,Medium Spend
15296.0,3610.31,High Spend
15297.0,635.04,High Spend
15298.0,3774.1,High Spend
15299.0,3787.09,High Spend
15300.0,496.44,High Spend
15301.0,5007.72,High Spend
15303.0,574.02,High Spend
15304.0,680.3,High Spend
15306.0,1174.35,High Spend
15307.0,205.3,High Spend
15308.0,302.27,High Spend
15311.0,59284.19,High Spend
15312.0,921.1,High Spend
15313.0,52.0,Medium Spend
15314.0,327.97,High Spend
15315.0,551.54,High Spend
15316.0,165.0,Medium Spend
15318.0,312.62,High Spend
15319.0,204.5,High Spend
15320.0,267.13,High Spend
15321.0,2663.48,High Spend
15322.0,602.97,High Spend
15325.0,161.74,Medium Spend
15326.0,311.71,High Spend
15327.0,208.75,High Spend
15329.0,1005.5,High Spend
15330.0,714.96,High Spend
15332.0,1661.06,High Spend
15333.0,1028.56,High Spend
15334.0,350.82,High Spend
15335.0,170.22,Medium Spend
15339.0,557.57,High Spend
15341.0,2020.52,High Spend
15342.0,391.76,High Spend
15343.0,364.5,High Spend
15344.0,476.58,High Spend
15345.0,367.69,High Spend
15346.0,252.42000000000002,High Spend
15347.0,201.60000000000002,High Spend
15348.0,158.04,Medium Spend
15349.0,463.90999999999997,High Spend
15350.0,115.65,Medium Spend
15351.0,1836.69,High Spend
15353.0,770.12,High Spend
15355.0,277.05,High Spend
15356.0,2718.03,High Spend
15358.0,8235.65,High Spend
15360.0,427.93,High Spend
15361.0,418.92,High Spend
15363.0,318.05,High Spend
15364.0,913.19,High Spend
15365.0,1330.45,High Spend
15366.0,602.51,High Spend
15367.0,1867.69,High Spend
15368.0,446.94000000000005,High Spend
15369.0,-1592.49,Low Spend
15370.0,2360.55,High Spend
15372.0,2007.3999999999999,High Spend
15373.0,2213.11,High Spend
15374.0,168.0,Medium Spend
15376.0,1221.56,High Spend
15379.0,3631.8900000000003,High Spend
15380.0,1682.3600000000001,High Spend
15381.0,596.85,High Spend
15382.0,5927.86,High Spend
15384.0,635.76,High Spend
15385.0,316.88,High Spend
15386.0,394.14,High Spend
15388.0,140.54,Medium Spend
15389.0,500.0,High Spend
15392.0,1515.73,High Spend
15393.0,231.86,High Spend
15394.0,2183.54,High Spend
15395.0,107.45,Medium Spend
15396.0,288.18,High Spend
15397.0,94.0,Medium Spend
15398.0,1339.63,High Spend
15399.0,815.77,High Spend
15400.0,666.7,High Spend
15402.0,626.77,High Spend
15405.0,349.1,High Spend
15406.0,426.61,High Spend
15407.0,1046.74,High Spend
15408.0,267.18,High Spend
15410.0,3450.84,High Spend
15411.0,1336.43,High Spend
15412.0,190.53,Medium Spend
15414.0,774.9000000000001,High Spend
15415.0,559.61,High Spend
15416.0,3974.37,High Spend
15417.0,508.8,High Spend
15419.0,135.86,Medium Spend
15421.0,950.36,High Spend
15422.0,97.7,Medium Spend
15423.0,43.5,Low Spend
15424.0,383.34,High Spend
15426.0,1386.58,High Spend
15427.0,1430.54,High Spend
15428.0,93.78,Medium Spend
15429.0,364.90000000000003,High Spend
15432.0,171.19,Medium Spend
15433.0,417.87,High Spend
15434.0,997.48,High Spend
15435.0,149.29,Medium Spend
15436.0,1067.75,High Spend
15437.0,200.16,High Spend
15438.0,156.57999999999998,Medium Spend
15440.0,383.68,High Spend
15442.0,594.0,High Spend
15443.0,3188.84,High Spend
15444.0,1411.21,High Spend
15445.0,113.5,Medium Spend
15447.0,155.17,Medium Spend
15448.0,494.64,High Spend
15449.0,971.22,High Spend
15450.0,429.84,High Spend
15452.0,528.48,High Spend
15453.0,1371.77,High Spend
15454.0,179.1,Medium Spend
15456.0,434.59000000000003,High Spend
15457.0,237.07,High Spend
15458.0,161.64,Medium Spend
15460.0,214.26,High Spend
15462.0,234.6,High Spend
15463.0,126.14,Medium Spend
15464.0,1044.65,High Spend
15465.0,6945.0199999999995,High Spend
15466.0,334.53,High Spend
15467.0,511.88,High Spend
15468.0,438.46,High Spend
15469.0,504.5,High Spend
15471.0,454.48,High Spend
15472.0,371.56,High Spend
15473.0,1465.2,High Spend
15475.0,454.10999999999996,High Spend
15478.0,1399.92,High Spend
15480.0,905.5,High Spend
15482.0,6393.52,High Spend
15483.0,225.26,High Spend
15484.0,3559.21,High Spend
15485.0,2564.5,High Spend
15488.0,91.32000000000001,Medium Spend
15489.0,1090.03,High Spend
15491.0,3090.85,High Spend
15492.0,659.4599999999999,High Spend
15493.0,1918.86,High Spend
15494.0,1280.58,High Spend
15497.0,1259.7,High Spend
15498.0,12396.46,High Spend
15500.0,1131.56,High Spend
15502.0,5541.46,High Spend
15503.0,141.04,Medium Spend
15504.0,52.83,Medium Spend
15505.0,3497.14,High Spend
15506.0,972.08,High Spend
15507.0,475.86,High Spend
15508.0,1000.27,High Spend
15510.0,250.0,High Spend
15511.0,900.53,High Spend
15512.0,121.0,Medium Spend
15513.0,14520.08,High Spend
15514.0,2907.45,High Spend
15516.0,62.43,Medium Spend
15517.0,267.03,High Spend
15518.0,1890.99,High Spend
15520.0,343.5,High Spend
15521.0,2574.65,High Spend
15522.0,397.99,High Spend
15523.0,412.01000000000005,High Spend
15524.0,440.0,High Spend
15525.0,719.47,High Spend
15526.0,148.44,Medium Spend
15527.0,2347.57,High Spend
15528.0,229.33,High Spend
15529.0,3935.15,High Spend
15530.0,1497.31,High Spend
15531.0,1972.39,High Spend
15532.0,1500.88,High Spend
15533.0,746.92,High Spend
15535.0,426.4,High Spend
15537.0,110.92,Medium Spend
15539.0,538.46,High Spend
15540.0,213.3,High Spend
15541.0,85.13000000000001,Medium Spend
15543.0,127.86,Medium Spend
15544.0,3542.51,High Spend
15545.0,288.96999999999997,High Spend
15547.0,4910.6,High Spend
15549.0,1643.96,High Spend
15550.0,575.63,High Spend
15551.0,436.06,High Spend
15552.0,90.12,Medium Spend
15553.0,428.93,High Spend
15554.0,217.2,High Spend
15555.0,4747.89,High Spend
15556.0,279.77,High Spend
15557.0,468.91,High Spend
15561.0,722.74,High Spend
15562.0,134.55,Medium Spend
15563.0,1319.69,High Spend
15565.0,173.16,Medium Spend
15567.0,186.01,Medium Spend
15568.0,758.29,High Spend
15569.0,1375.71,High Spend
15570.0,4093.27,High Spend
15571.0,650.4300000000001,High Spend
15572.0,2533.42,High Spend
15573.0,591.1899999999999,High Spend
15574.0,675.64,High Spend
15576.0,921.37,High Spend
15577.0,258.88,High Spend
15578.0,127.1,Medium Spend
15579.0,327.6,High Spend
15581.0,3425.77,High Spend
15582.0,682.9100000000001,High Spend
15584.0,718.36,High Spend
15585.0,455.3,High Spend
15587.0,913.6800000000001,High Spend
15589.0,456.58,High Spend
15590.0,-30.19,Low Spend
15592.0,388.58,High Spend
15593.0,199.8,Medium Spend
15594.0,1767.53,High Spend
15596.0,1343.34,High Spend
15597.0,315.71999999999997,High Spend
15598.0,235.68,High Spend
15599.0,761.74,High Spend
15601.0,6745.36,High Spend
15602.0,1083.63,High Spend
15603.0,48.480000000000004,Low Spend
15604.0,216.39,High Spend
15605.0,1198.23,High Spend
15606.0,2422.64,High Spend
15607.0,104.76,Medium Spend
15608.0,1093.68,High Spend
15609.0,270.03000000000003,High Spend
15610.0,112.46000000000001,Medium Spend
15611.0,1568.39,High Spend
15612.0,195.15,Medium Spend
15615.0,10360.04,High Spend
15618.0,747.031,High Spend
15619.0,336.40000000000003,High Spend
15620.0,1524.4,High Spend
15621.0,1158.77,High Spend
15622.0,3224.53,High Spend
15623.0,301.03,High Spend
15624.0,588.13,High Spend
15625.0,1504.56,High Spend
15626.0,675.8,High Spend
15628.0,2865.64,High Spend
15630.0,1180.4,High Spend
15632.0,3147.31,High Spend
15634.0,243.55,High Spend
15636.0,724.76,High Spend
15637.0,223.36,High Spend
15638.0,-94.0,Low Spend
15639.0,425.32,High Spend
15640.0,12336.74,High Spend
15641.0,1887.2,High Spend
15643.0,647.4,High Spend
15644.0,803.54,High Spend
15645.0,612.01,High Spend
15646.0,425.14000000000004,High Spend
15648.0,582.0500000000001,High Spend
15649.0,816.0,High Spend
15651.0,646.3,High Spend
15652.0,337.74,High Spend
15653.0,877.4399999999999,High Spend
15654.0,922.53,High Spend
15655.0,511.32,High Spend
15656.0,748.5,High Spend
15657.0,30.0,Low Spend
15658.0,958.9,High Spend
15659.0,306.45,High Spend
15660.0,1552.01,High Spend
15661.0,309.8,High Spend
15663.0,138.14,Medium Spend
15664.0,358.63,High Spend
15665.0,2222.21,High Spend
15667.0,301.32,High Spend
15668.0,76.32000000000001,Medium Spend
15669.0,677.69,High Spend
15670.0,173.05,Medium Spend
15671.0,2635.4900000000002,High Spend
15673.0,2726.23,High Spend
15674.0,1744.02,High Spend
15675.0,323.69,High Spend
15676.0,3324.09,High Spend
15677.0,657.23,High Spend
15678.0,352.7,High Spend
15679.0,781.28,High Spend
15680.0,1333.68,High Spend
15681.0,946.36,High Spend
15683.0,193.75,Medium Spend
15687.0,2981.5,High Spend
15689.0,254.1,High Spend
15690.0,239.76,High Spend
15691.0,136.8,Medium Spend
15692.0,191.04,Medium Spend
15694.0,6423.6,High Spend
15695.0,409.98,High Spend
15696.0,2619.11,High Spend
15699.0,309.65,High Spend
15700.0,664.03,High Spend
15701.0,1529.0,High Spend
15703.0,211.5,High Spend
15704.0,2293.62,High Spend
15705.0,143.1,Medium Spend
15706.0,1001.8100000000001,High Spend
15707.0,916.98,High Spend
15708.0,3200.73,High Spend
15709.0,133.25,Medium Spend
15712.0,1072.3600000000001,High Spend
15713.0,346.75,High Spend
15714.0,330.03000000000003,High Spend
15716.0,1101.1100000000001,High Spend
15717.0,150.3,Medium Spend
15719.0,5028.42,High Spend
15720.0,598.73,High Spend
15721.0,471.40000000000003,High Spend
15722.0,2169.86,High Spend
15723.0,190.7,Medium Spend
15724.0,212.3,High Spend
15725.0,415.25,High Spend
15727.0,5159.06,High Spend
15728.0,-134.8,Low Spend
15729.0,62.0,Medium Spend
15730.0,1108.38,High Spend
15732.0,294.12,High Spend
15733.0,162.3,Medium Spend
15734.0,1339.45,High Spend
15737.0,1121.21,High Spend
15738.0,4788.77,High Spend
15739.0,449.12,High Spend
15740.0,154.88,Medium Spend
15743.0,775.96,High Spend
15744.0,34.8,Low Spend
15745.0,1071.24,High Spend
15746.0,182.96,Medium Spend
15747.0,946.64,High Spend
15748.0,144.36,Medium Spend
15749.0,21535.9,High Spend
15750.0,2448.8,High Spend
15752.0,2618.15,High Spend
15753.0,79.2,Medium Spend
15754.0,455.67,High Spend
15755.0,2318.88,High Spend
15756.0,528.01,High Spend
15757.0,714.42,High Spend
15758.0,205.25,High Spend
15759.0,253.04,High Spend
15762.0,583.75,High Spend
15763.0,1048.67,High Spend
15764.0,3245.47,High Spend
15766.0,315.06,High Spend
15768.0,581.8299999999999,High Spend
15769.0,51823.72,High Spend
15773.0,635.6800000000001,High Spend
15774.0,270.8,High Spend
15775.0,104.9,Medium Spend
15776.0,241.62,High Spend
15777.0,1021.61,High Spend
15780.0,475.28000000000003,High Spend
15781.0,333.56,High Spend
15782.0,2593.94,High Spend
15783.0,246.3,High Spend
15785.0,2303.75,High Spend
15786.0,4821.0,High Spend
15787.0,933.26,High Spend
15789.0,351.3,High Spend
15790.0,218.75,High Spend
15791.0,1604.44,High Spend
15793.0,948.96,High Spend
15795.0,610.01,High Spend
15796.0,2663.6600000000003,High Spend
15797.0,2207.4,High Spend
15799.0,884.14,High Spend
15800.0,696.89,High Spend
15801.0,1042.19,High Spend
15802.0,-451.42,Low Spend
15803.0,415.82000000000005,High Spend
15804.0,3848.55,High Spend
15805.0,5411.87,High Spend
15806.0,784.58,High Spend
15807.0,903.9,High Spend
15808.0,3641.07,High Spend
15809.0,399.21,High Spend
15810.0,1145.43,High Spend
15811.0,2171.32,High Spend
15812.0,1801.14,High Spend
15813.0,1303.9099999999999,High Spend
15814.0,1842.73,High Spend
15815.0,2100.6,High Spend
15819.0,1905.45,High Spend
15820.0,206.98,High Spend
15821.0,570.96,High Spend
15822.0,885.47,High Spend
15823.0,-840.76,Low Spend
15825.0,532.94,High Spend
15826.0,1649.3600000000001,High Spend
15827.0,1641.48,High Spend
15829.0,636.14,High Spend
15830.0,547.7,High Spend
15831.0,740.64,High Spend
15832.0,836.79,High Spend
15834.0,2076.3,High Spend
15835.0,954.09,High Spend
15836.0,117.47,Medium Spend
15837.0,391.98,High Spend
15838.0,33350.76,High Spend
15839.0,1020.74,High Spend
15840.0,345.66,High Spend
15841.0,1209.1,High Spend
15843.0,118.95000000000002,Medium Spend
15844.0,130.73999999999998,Medium Spend
15845.0,3650.87,High Spend
15847.0,389.27,High Spend
15850.0,234.88,High Spend
15852.0,160.71,Medium Spend
15853.0,110.8,Medium Spend
15854.0,2969.12,High Spend
15855.0,712.24,High Spend
15856.0,15929.74,High Spend
15857.0,297.0,High Spend
15858.0,1427.57,High Spend
15860.0,965.16,High Spend
15861.0,2981.92,High Spend
15862.0,832.88,High Spend
15863.0,68.84,Medium Spend
15864.0,1769.7800000000002,High Spend
15865.0,895.13,High Spend
15866.0,211.89,High Spend
15867.0,3795.29,High Spend
15869.0,149.64,Medium Spend
15870.0,351.44,High Spend
15872.0,316.25,High Spend
15874.0,4330.67,High Spend
15877.0,437.83,High Spend
15880.0,299.03,High Spend
15881.0,438.24,High Spend
15882.0,495.36,High Spend
15883.0,396.48,High Spend
15885.0,379.35,High Spend
15886.0,181.09,Medium Spend
15888.0,141.27,Medium Spend
15889.0,420.07,High Spend
15891.0,511.68,High Spend
15894.0,258.25,High Spend
15895.0,179.17,Medium Spend
15897.0,208.59,High Spend
15898.0,1379.63,High Spend
15899.0,56.25,Medium Spend
15900.0,337.28,High Spend
15901.0,351.73,High Spend
15903.0,5126.34,High Spend
15904.0,164.68,Medium Spend
15906.0,1521.79,High Spend
15907.0,882.72,High Spend
15909.0,191.94,Medium Spend
15910.0,1228.88,High Spend
15912.0,264.62,High Spend
15916.0,1466.01,High Spend
15917.0,123.1,Medium Spend
15918.0,334.23,High Spend
15919.0,525.69,High Spend
15920.0,167.5,Medium Spend
15921.0,323.03000000000003,High Spend
15922.0,363.6,High Spend
15923.0,127.08,Medium Spend
15925.0,207.15,High Spend
15930.0,426.63,High Spend
15932.0,2461.85,High Spend
15933.0,1107.46,High Spend
15935.0,416.86,High Spend
15937.0,145.35,Medium Spend
15938.0,404.58,High Spend
15939.0,6102.26,High Spend
15940.0,31.799999999999997,Low Spend
15942.0,337.44,High Spend
15944.0,325.1,High Spend
15945.0,181.0,Medium Spend
15947.0,1708.24,High Spend
15948.0,955.24,High Spend
15949.0,364.72,High Spend
15950.0,1684.46,High Spend
15951.0,669.57,High Spend
15952.0,781.91,High Spend
15953.0,1632.4299999999998,High Spend
15955.0,4389.81,High Spend
15957.0,428.89,High Spend
15958.0,104.35,Medium Spend
15963.0,470.76,High Spend
15965.0,808.87,High Spend
15967.0,397.68,High Spend
15969.0,582.9,High Spend
15970.0,314.1,High Spend
15971.0,4199.85,High Spend
15973.0,99.77000000000002,Medium Spend
15974.0,3429.55,High Spend
15975.0,371.01,High Spend
15976.0,427.64,High Spend
15977.0,1054.73,High Spend
15978.0,1098.78,High Spend
15980.0,2398.86,High Spend
15981.0,3408.48,High Spend
15983.0,1465.12,High Spend
15984.0,2759.93,High Spend
15985.0,1037.42,High Spend
15986.0,168.12,Medium Spend
15987.0,1432.77,High Spend
15988.0,156.78,Medium Spend
15990.0,792.11,High Spend
15992.0,41.989999999999995,Low Spend
15993.0,2736.92,High Spend
15994.0,414.27,High Spend
15996.0,1016.6800000000001,High Spend
15998.0,3074.42,High Spend
16000.0,12393.7,High Spend
16003.0,2735.37,High Spend
16005.0,578.71,High Spend
16006.0,101.4,Medium Spend
16007.0,1693.81,High Spend
16008.0,478.78,High Spend
16009.0,972.11,High Spend
16010.0,392.4,High Spend
16011.0,3352.96,High Spend
16012.0,1415.29,High Spend
16013.0,33366.25,High Spend
16014.0,637.58,High Spend
16015.0,689.6999999999999,High Spend
16016.0,1440.06,High Spend
16017.0,211.88,High Spend
16018.0,408.90000000000003,High Spend
16019.0,3450.2400000000002,High Spend
16020.0,851.01,High Spend
16022.0,602.63,High Spend
16023.0,719.81,High Spend
16024.0,251.03,High Spend
16025.0,439.65999999999997,High Spend
16026.0,236.09,High Spend
16027.0,852.12,High Spend
16029.0,53168.69,High Spend
16030.0,331.24,High Spend
16031.0,547.9,High Spend
16033.0,8690.03,High Spend
16034.0,437.7,High Spend
16036.0,758.92,High Spend
16037.0,855.02,High Spend
16038.0,454.33000000000004,High Spend
16040.0,1313.55,High Spend
16041.0,3166.4,High Spend
16042.0,1127.57,High Spend
16043.0,773.99,High Spend
16045.0,1340.7,High Spend
16048.0,243.69000000000003,High Spend
16049.0,1074.81,High Spend
16050.0,137.9,Medium Spend
16052.0,362.06,High Spend
16053.0,1511.95,High Spend
16054.0,783.9,High Spend
16055.0,134.8,Medium Spend
16056.0,650.75,High Spend
16057.0,2140.2200000000003,High Spend
16059.0,1453.16,High Spend
16061.0,-29.95,Low Spend
16062.0,1153.62,High Spend
16063.0,335.32,High Spend
16065.0,367.14,High Spend
16066.0,1521.04,High Spend
16070.0,852.15,High Spend
16071.0,326.24,High Spend
16072.0,584.3199999999999,High Spend
16073.0,94.35,Medium Spend
16076.0,2173.53,High Spend
16078.0,79.2,Medium Spend
16079.0,1352.0,High Spend
16080.0,176.6,Medium Spend
16081.0,2799.42,High Spend
16083.0,1317.62,High Spend
16084.0,436.18,High Spend
16085.0,981.51,High Spend
16086.0,1119.31,High Spend
16091.0,315.06,High Spend
16092.0,779.36,High Spend
16093.0,17.0,Low Spend
16094.0,1041.83,High Spend
